DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 9

DAYS = 45
TRUCK_CAPACITY = 18
TRUCK_MAX_DISTANCE = 2000

TRUCK_DISTANCE_COST = 1000
TRUCK_DAY_COST = 100
TRUCK_COST = 1000
TECHNICIAN_DISTANCE_COST = 100000
TECHNICIAN_DAY_COST = 100
TECHNICIAN_COST = 10000

MACHINES = 6
    1     3   562
    2     4    39
    3     8   113
    4     8   398
    5     3   800
    6     7   535

LOCATIONS = 167
    1   654   396
    2   375   441
    3   231   410
    4   456   495
    5   216   425
    6   445   297
    7   422   674
    8   478   355
    9   664   706
   10   189   310
   11   746   428
   12   483   515
   13   451   282
   14   639   702
   15   287   311
   16   586   334
   17   472   301
   18   285   473
   19   427   411
   20   549   123
   21   259   474
   22   565   203
   23   244   349
   24   263   201
   25   263   468
   26   552    28
   27   504   681
   28   379   369
   29   727   623
   30   312   342
   31   557   464
   32   543   423
   33   264   482
   34   514   317
   35   225   357
   36   437   197
   37   261   372
   38   619   645
   39   542   327
   40   182   367
   41   680   523
   42   311   474
   43   350   388
   44   487   346
   45   696   530
   46   311   465
   47   270   358
   48   271   450
   49   406   283
   50   290   440
   51   316   476
   52   531   731
   53   214   235
   54   675   776
   55   221   338
   56   695   354
   57   669   469
   58   585   464
   59   590   403
   60   361   396
   61   185   382
   62   227   323
   63   388   395
   64   498   733
   65   608   652
   66   601   349
   67   369   578
   68   283   601
   69   452   295
   70   233   351
   71   331   472
   72   365   391
   73   776   708
   74   286   238
   75   277   452
   76   121   210
   77   320   448
   78   364   395
   79   682   391
   80   698   408
   81   540   227
   82   314   477
   83   639   490
   84   531   329
   85   347   450
   86   423   623
   87    46   205
   88   375   375
   89   337   322
   90   234   340
   91   204   389
   92   251   445
   93   483   231
   94   338   575
   95   551   119
   96   657   754
   97   334   449
   98   238   409
   99   620   604
  100   431   171
  101   396   271
  102   265   470
  103   387   435
  104   217   337
  105   195   196
  106   609   353
  107   560   521
  108   627   380
  109   278   313
  110   314   473
  111   348   411
  112   287   433
  113   252   341
  114   531   145
  115   251   470
  116   171   360
  117   315   466
  118   324   533
  119   739   426
  120   386   472
  121   204   363
  122   537    37
  123   323   482
  124   339   412
  125   656   619
  126   279   246
  127   741   454
  128   546   767
  129   176   345
  130   604   718
  131   236   405
  132   307   560
  133   292   409
  134   414   433
  135   215   338
  136   743   598
  137   666   725
  138   548   620
  139   162   357
  140   446   251
  141   671   339
  142   467   461
  143   508   202
  144   259   322
  145   287   440
  146   592   407
  147   716   722
  148   434   285
  149   235   339
  150   347   494
  151   389   468
  152   311   452
  153   561    35
  154   404   218
  155   579   391
  156   234   327
  157   307   376
  158   207   256
  159   355   357
  160   251   469
  161   577   739
  162   559   682
  163   242   319
  164   330   453
  165   352   425
  166   368   371
  167   506   477

REQUESTS = 450
    1    49     1     2     5     2
    2    81     1     4     3     1
    3    78     1     4     5     1
    4    18     1     2     6     2
    5    87     1     4     6     1
    6   151     1     3     5     2
    7    82     1     3     5     3
    8   148     1     5     3     2
    9   121     1     3     6     2
   10   133     1     5     1     1
   11    57     1     6     3     2
   12    94     1     4     1     2
   13    67     2     3     2     1
   14    59     2     7     6     1
   15    74     2     6     2     1
   16   142     2     4     1     3
   17     7     2     3     3     2
   18    16     2     4     6     1
   19   149     2     5     4     1
   20   129     2     7     5     3
   21    11     2     5     3     1
   22    26     3     5     2     1
   23    95     3     4     1     3
   24    71     3     6     3     2
   25    23     3     7     4     1
   26   127     3     5     3     1
   27    70     3     5     2     2
   28    97     3     7     1     2
   29   145     3     8     4     2
   30    24     3     6     4     1
   31    66     3     8     6     2
   32    20     3     5     3     1
   33    36     3     5     6     1
   34    20     3     5     6     2
   35   147     3     5     6     2
   36    28     4     6     2     3
   37   143     4     9     6     1
   38   128     4     9     6     2
   39    76     4     5     3     2
   40   115     4     7     2     2
   41    52     4     5     4     1
   42    71     4     5     4     2
   43   137     4     8     1     1
   44   129     4     6     2     2
   45    39     5     7     1     3
   46    85     5     8     1     1
   47    87     5     6     2     2
   48    58     5     8     4     1
   49   117     5     6     1     3
   50     4     5     7     3     1
   51    43     5     7     5     1
   52    66     5    10     2     2
   53    56     5     9     4     1
   54   146     5    10     1     2
   55    21     6     7     3     1
   56    71     6    11     4     2
   57   135     6    10     2     3
   58    19     6    11     5     1
   59    60     6    11     3     1
   60   124     6     7     6     2
   61   147     6    10     5     2
   62    27     6    11     1     3
   63    95     6     8     3     2
   64     6     6     9     4     1
   65    99     6    11     6     2
   66    28     6     8     5     1
   67    27     6     7     4     1
   68   105     6    11     3     1
   69    59     6     9     3     1
   70   128     6     8     4     1
   71    37     6    11     6     2
   72   147     6     8     5     1
   73    67     6     7     3     2
   74   134     7    11     6     2
   75    20     7    11     2     3
   76   118     7     8     6     1
   77     5     7    12     3     2
   78   125     7    12     1     1
   79   129     7    12     2     3
   80    20     7    12     6     2
   81    58     7    11     4     2
   82    96     7     8     3     1
   83    40     7     9     6     1
   84    22     7     9     2     1
   85   142     7    12     4     2
   86    71     7    12     2     3
   87     4     8    12     4     2
   88    38     8    12     3     1
   89   116     8    11     1     2
   90    59     8    10     5     1
   91    79     8     9     5     3
   92    53     9    14     6     2
   93    35     9    14     1     3
   94   147     9    10     3     1
   95   137     9    10     6     2
   96    96     9    10     1     2
   97   104     9    14     6     1
   98    54     9    14     6     2
   99    50     9    13     3     1
  100    20     9    13     6     1
  101     8     9    14     2     1
  102   115     9    13     2     3
  103    33     9    12     2     1
  104    49     9    10     2     3
  105    32     9    13     1     1
  106   134     9    13     1     1
  107    74     9    13     3     2
  108    48     9    11     2     2
  109    74     9    10     5     3
  110   136     9    14     5     3
  111    29    10    12     5     1
  112   117    10    13     4     2
  113    16    10    11     4     1
  114   138    10    12     6     1
  115    61    10    15     1     3
  116    17    10    11     5     3
  117    98    10    13     2     1
  118    33    10    11     1     1
  119    90    10    15     1     3
  120   115    10    14     5     3
  121    18    10    14     6     1
  122   102    11    16     5     3
  123    64    11    12     3     1
  124    10    11    15     1     1
  125    36    11    15     4     1
  126   135    11    14     3     2
  127   132    11    15     1     2
  128   132    11    14     3     1
  129    34    11    14     3     1
  130    78    12    14     1     3
  131    29    12    15     4     1
  132    60    12    14     4     2
  133   132    12    17     1     1
  134     7    12    13     2     2
  135   116    12    15     5     3
  136   139    12    16     4     1
  137    38    12    17     6     1
  138   128    12    14     3     2
  139   138    12    16     1     3
  140    71    12    15     2     3
  141   146    12    14     3     1
  142    22    12    15     6     1
  143    74    12    17     4     2
  144   133    12    17     4     2
  145    89    12    15     1     3
  146   135    12    16     3     2
  147   132    13    17     3     1
  148   138    13    16     2     1
  149   136    13    18     3     1
  150    22    13    14     5     3
  151    61    13    18     5     1
  152    26    13    17     4     2
  153   100    13    16     1     2
  154   120    13    18     5     3
  155    48    13    15     6     2
  156    77    13    14     4     2
  157    22    13    16     3     2
  158   126    14    15     3     1
  159   142    14    18     6     2
  160    26    14    16     5     1
  161    77    14    15     4     2
  162    44    14    15     3     2
  163    17    14    19     5     2
  164   124    14    15     2     3
  165    16    14    15     3     1
  166    38    14    15     1     3
  167   100    14    16     6     1
  168   144    15    16     5     2
  169   137    15    16     1     2
  170    27    15    18     3     2
  171    86    15    18     2     3
  172    57    15    20     1     1
  173   107    15    19     5     3
  174   104    15    16     2     2
  175   119    15    18     5     1
  176   150    16    21     1     3
  177    31    16    19     1     2
  178    88    16    19     2     3
  179   147    16    19     1     3
  180    98    16    17     4     2
  181   136    16    17     6     1
  182    93    16    17     6     2
  183   127    16    20     1     2
  184    85    16    20     6     1
  185   114    17    21     6     1
  186    69    17    18     5     1
  187    55    17    21     5     3
  188     3    17    19     4     2
  189    20    17    19     5     1
  190    97    17    18     6     2
  191    17    17    21     1     1
  192    87    17    21     2     2
  193   141    17    19     3     2
  194    65    17    19     2     1
  195    53    17    21     4     2
  196    57    17    21     3     2
  197     6    17    19     1     1
  198   120    18    19     5     3
  199   150    18    22     2     3
  200    15    18    20     1     2
  201    33    18    20     6     1
  202    73    18    22     2     3
  203     9    18    22     3     1
  204   125    18    20     1     2
  205     6    18    20     3     1
  206    21    18    23     2     2
  207   146    18    22     2     3
  208   145    18    21     3     1
  209   145    18    19     1     3
  210   117    18    21     6     2
  211   149    18    22     6     2
  212   148    18    22     4     2
  213    29    19    20     4     2
  214   150    19    24     3     2
  215    11    19    21     4     1
  216   119    19    22     3     2
  217   104    19    22     4     1
  218   149    19    20     2     1
  219    19    19    20     5     2
  220   111    19    20     5     2
  221    85    19    21     4     2
  222    46    20    22     6     1
  223   102    20    23     2     2
  224    82    20    24     3     2
  225   150    20    21     4     1
  226    86    20    25     1     2
  227   138    20    24     1     2
  228   115    20    23     5     2
  229    68    20    25     1     2
  230    44    20    22     3     1
  231    54    20    21     3     2
  232   140    20    23     2     1
  233   110    20    22     6     2
  234   147    20    25     4     2
  235   140    20    23     5     2
  236   117    20    21     6     2
  237    94    21    22     6     1
  238    49    21    26     6     1
  239   106    21    22     5     1
  240    46    21    25     4     1
  241    38    21    24     4     1
  242    30    21    22     6     2
  243    41    21    22     1     3
  244    76    22    27     4     2
  245    98    22    24     6     2
  246    31    22    23     5     3
  247    76    22    24     1     2
  248    40    22    26     5     1
  249   106    22    26     2     2
  250   128    22    26     4     2
  251    32    22    26     4     1
  252    52    22    25     1     1
  253   136    22    25     2     2
  254    82    22    26     2     3
  255   141    23    28     5     3
  256    57    23    26     4     1
  257   123    23    24     4     1
  258    51    23    27     3     1
  259     6    23    28     1     1
  260    19    23    24     4     2
  261   109    23    27     2     2
  262    83    23    24     3     2
  263   116    23    25     3     1
  264    56    23    28     2     1
  265    52    23    25     1     1
  266    37    23    27     4     1
  267    33    23    27     1     1
  268    18    23    28     2     3
  269   127    24    26     6     2
  270    51    24    27     3     2
  271   148    24    27     5     1
  272    62    24    29     4     1
  273    65    24    27     2     2
  274   127    24    29     3     2
  275   145    24    29     3     1
  276    11    24    29     6     1
  277    87    24    27     4     2
  278    79    25    28     2     2
  279    29    25    30     6     1
  280    48    25    28     1     1
  281   137    25    29     4     2
  282    34    25    26     5     1
  283    29    25    27     3     1
  284    12    25    28     2     2
  285   137    25    27     5     2
  286   110    25    29     6     2
  287   114    25    30     5     1
  288    70    25    29     5     2
  289   131    26    29     5     3
  290    85    26    31     5     1
  291    91    26    27     3     1
  292   113    26    28     2     1
  293   103    26    27     4     1
  294    86    26    27     1     3
  295     5    26    31     4     2
  296   151    26    29     6     1
  297   106    26    28     5     1
  298   101    26    30     1     2
  299    96    26    28     4     1
  300    43    26    30     5     2
  301   112    26    28     4     1
  302    47    26    29     3     2
  303   120    27    28     4     2
  304     3    27    32     2     2
  305   116    27    28     2     3
  306   119    27    28     4     2
  307   114    27    31     3     1
  308   119    27    32     1     1
  309   105    27    31     1     1
  310    44    27    31     5     3
  311   136    27    30     5     1
  312    34    27    31     1     2
  313   146    27    31     2     3
  314    23    27    28     3     2
  315    40    27    32     1     1
  316    15    27    29     3     2
  317   135    27    29     1     3
  318    47    28    30     2     1
  319    54    28    30     2     3
  320    32    28    32     4     2
  321   119    28    30     1     3
  322    50    28    29     4     2
  323   101    29    31     6     1
  324   114    29    30     6     2
  325   139    29    33     2     2
  326    90    29    32     6     2
  327    20    29    31     5     1
  328    99    29    33     6     1
  329    36    29    31     3     1
  330   123    29    31     3     2
  331    66    29    30     5     3
  332    56    29    32     3     1
  333   119    29    34     3     1
  334    31    29    32     2     2
  335    79    29    34     5     2
  336    85    29    32     6     1
  337   134    29    32     5     1
  338    53    30    32     5     2
  339   133    30    31     2     3
  340    85    30    34     2     2
  341    54    30    35     1     1
  342    41    30    34     6     2
  343   131    30    32     2     2
  344     9    30    34     2     2
  345   127    30    31     4     2
  346    10    30    35     2     3
  347   113    30    31     6     1
  348     8    30    35     3     1
  349    42    31    36     6     1
  350   143    31    34     1     3
  351    32    31    33     1     2
  352    73    31    33     3     1
  353    67    31    36     2     1
  354   133    31    33     6     2
  355    18    31    32     1     1
  356    18    31    36     2     2
  357   126    32    35     1     3
  358    51    32    33     1     2
  359   110    32    36     1     1
  360    99    32    34     4     2
  361    54    32    33     5     2
  362    35    32    33     2     3
  363   129    32    35     1     1
  364   140    32    34     4     1
  365   137    32    33     5     3
  366   126    32    37     4     2
  367     2    32    36     1     1
  368    60    32    36     6     2
  369   111    33    34     6     1
  370   150    33    35     5     2
