DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 18

DAYS = 35
TRUCK_CAPACITY = 18
TRUCK_MAX_DISTANCE = 1435

TRUCK_DISTANCE_COST = 100
TRUCK_DAY_COST = 100000
TRUCK_COST = 1000
TECHNICIAN_DISTANCE_COST = 10
TECHNICIAN_DAY_COST = 10
TECHNICIAN_COST = 1000

MACHINES = 5
    1     7   145
    2     7   655
    3     4    95
    4     4   530
    5     6   660

LOCATIONS = 313
    1   183   372
    2   259   339
    3   241   346
    4   413   382
    5   325   466
    6   569   328
    7   262   482
    8   215   405
    9   238   324
   10   739   603
   11   164   363
   12   337   339
   13    45   211
   14   741   450
   15   426   329
   16   232   221
   17   295   344
   18   348   311
   19   303   489
   20   326   468
   21   310   455
   22   185   389
   23   544   467
   24   353   252
   25   253   508
   26   335   313
   27   506   311
   28   298   229
   29   333   523
   30   173   225
   31   627   614
   32     1   160
   33   326   473
   34   760   475
   35   670   713
   36   536   236
   37   507   721
   38   360   397
   39   268   401
   40   703   637
   41   212   374
   42   184   321
   43   311   416
   44   591   351
   45   366   391
   46   466   439
   47   268   308
   48   532    44
   49   548   622
   50   350   552
   51   374   366
   52   247   342
   53   433   426
   54   211   376
   55   440   190
   56   340   420
   57   702   451
   58   477   377
   59    67   236
   60   410   299
   61   312   462
   62   187   383
   63   264   342
   64   300   348
   65   441   208
   66   625   328
   67   669   353
   68   348   513
   69   346   455
   70   277   369
   71   671   747
   72   314   477
   73   511   713
   74   320   472
   75   329   364
   76   317   582
   77   653   651
   78   633   407
   79   232   321
   80   674   402
   81   299   467
   82   576   690
   83   539   769
   84   229   339
   85   669   550
   86   286   237
   87   593   488
   88   436   185
   89   249   438
   90   554    26
   91   277   517
   92   285   551
   93   302   472
   94   590   582
   95   518    68
   96   247   344
   97   237   339
   98   376   182
   99   636   409
  100   540   426
  101   711   482
  102   458   352
  103   204   396
  104   315   482
  105   233   440
  106   265   401
  107   295   344
  108   462   137
  109   594   402
  110   474   714
  111   225   337
  112   357   331
  113   242   346
  114   275   367
  115   190   386
  116   591   404
  117   282   496
  118   568   429
  119   489   677
  120   470   264
  121   194   312
  122   473   205
  123   508   241
  124   473   208
  125   424   215
  126   535   428
  127   519   341
  128   626   337
  129   210   339
  130   468   453
  131   377   236
  132   202   390
  133   792   693
  134   238   429
  135    49   220
  136   752   577
  137   224   323
  138   212   311
  139   735   424
  140   375   371
  141   533   619
  142   360   389
  143   330   459
  144   289   511
  145   328   480
  146   306   346
  147    34   238
  148   518    68
  149   228   413
  150   656   727
  151   177   335
  152   269   513
  153   260   487
  154   677   531
  155   471   388
  156   299   492
  157   540   429
  158   503   712
  159   195   240
  160   231   407
  161   734   583
  162   353   235
  163   285   557
  164   357   330
  165   304   531
  166   529   753
  167   364   396
  168   569   700
  169   347   402
  170    97   162
  171   450   369
  172   499   271
  173   518   271
  174   360   498
  175   215   323
  176   225   340
  177   347   365
  178   334   508
  179   270   466
  180   277   539
  181   213   388
  182   308   470
  183   518   335
  184   123   135
  185   518   348
  186   290   641
  187   261   424
  188   326   465
  189   369   256
  190   404   236
  191   501   313
  192   357   361
  193   269   305
  194   635   445
  195   672   661
  196   687   572
  197   292   465
  198   250   354
  199   213   389
  200   295   463
  201   441   505
  202   504   310
  203   622   643
  204   547   426
  205   480   275
  206   508   306
  207   675   640
  208   651   393
  209   337   314
  210   333   511
  211   374   566
  212   478   406
  213   338   315
  214   287   433
  215   548   496
  216   257   422
  217   294   474
  218   430   184
  219   610   394
  220   256   468
  221   399   569
  222   353   552
  223    37   225
  224   390   566
  225   268   513
  226   257   479
  227   338   463
  228   474   375
  229   191   377
  230   551    37
  231   487   181
  232   533   437
  233   220   365
  234   258   340
  235   319   477
  236   268   429
  237   350   550
  238    79   151
  239   302   564
  240   378   426
  241   415   410
  242   681   462
  243   563   383
  244   171   359
  245   232   410
  246   542    54
  247   569   444
  248   421   187
  249   181   334
  250   212   387
  251   643   617
  252   681   389
  253   520   315
  254   517    70
  255   285   641
  256   344   455
  257   394   572
  258   176   382
  259   205   391
  260   261   306
  261   236   408
  262   181   383
  263   375   366
  264   361   554
  265   196   314
  266   453   366
  267   201   362
  268   686   468
  269    81   234
  270   312   387
  271   394   427
  272   307   467
  273   629   331
  274   271   515
  275   257   297
  276   280   304
  277   376   431
  278   348   512
  279   559   504
  280   497   311
  281   537   258
  282   192   392
  283   593   651
  284    52   215
  285   255   481
  286   210   210
  287   350   556
  288   279   560
  289   292   361
  290   345   260
  291   194   313
  292   378   451
  293   230   347
  294   468   387
  295   106   217
  296   217   330
  297   177   364
  298   647   322
  299   251   201
  300   214   345
  301   680   392
  302   315   386
  303   535    62
  304   684   487
  305   212   321
  306   404   275
  307   500    53
  308   356   308
  309   363   382
  310   367   466
  311   171   360
  312   566   511
  313   380   426

REQUESTS = 900
    1   168     1     4     2     1
    2   229     1     2     5     3
    3   165     1     2     1     2
    4    27     1     5     4     2
    5    35     1     2     2     2
    6   146     1     3     1     1
    7   237     1     2     1     2
    8   267     1     5     4     3
    9    71     1     4     2     1
   10   102     1     5     3     2
   11   242     1     2     3     1
   12   214     1     5     5     3
   13    21     1     6     3     2
   14   275     1     5     3     3
   15   233     1     6     4     3
   16   155     1     4     2     1
   17   187     1     3     1     1
   18   149     1     4     4     2
   19    10     1     3     4     2
   20    10     1     6     3     3
   21    68     1     2     1     1
   22   258     1     2     5     2
   23    40     1     5     2     2
   24   151     1     5     3     3
   25    84     1     3     3     3
   26   214     1     2     2     1
   27   293     1     3     1     1
   28   154     1     4     5     2
   29   162     2     4     2     1
   30   106     2     4     4     1
   31   272     2     4     2     1
   32   220     2     5     4     2
   33   285     2     4     5     1
   34   146     2     6     3     3
   35   193     2     4     5     2
   36    15     2     7     5     3
   37    55     2     7     2     2
   38   296     2     3     3     2
   39   143     2     6     5     1
   40    83     2     7     3     3
   41    99     2     4     1     1
   42   258     2     5     2     2
   43    92     2     4     2     2
   44   192     2     5     5     2
   45    33     2     7     2     1
   46   289     2     4     5     1
   47   210     2     6     2     2
   48   282     2     3     3     2
   49    66     2     4     4     3
   50     6     2     5     2     1
   51   253     2     6     4     3
   52    18     2     3     4     2
   53   262     2     3     3     1
   54   245     2     7     4     3
   55   274     2     4     1     2
   56    60     2     7     1     2
   57   138     2     5     5     1
   58   216     2     5     4     3
   59   187     3     8     5     2
   60    31     3     4     3     1
   61    75     3     5     4     1
   62   209     3     4     1     2
   63    67     3     4     1     2
   64   141     3     7     3     2
   65   140     3     8     1     2
   66    89     3     7     3     2
   67    33     3     7     1     2
   68    72     3     5     3     3
   69   185     3     5     1     2
   70   243     3     6     3     2
   71   121     3     6     5     3
   72   101     3     6     5     1
   73   237     3     6     3     3
   74   230     3     5     1     2
   75    43     3     8     1     1
   76    51     3     6     2     2
   77    96     3     8     2     1
   78    40     3     5     5     1
   79   191     3     4     1     2
   80   106     3     4     1     2
   81   187     3     7     3     1
   82    96     3     5     1     2
   83   189     3     5     2     2
   84   197     3     5     3     2
   85   263     3     5     1     2
   86   109     3     5     4     3
   87   291     3     5     3     1
   88   182     3     6     2     2
   89    42     3     7     5     2
   90   185     4     9     4     2
   91    59     4     7     5     3
   92   254     4     6     2     2
   93   138     4     8     3     2
   94    25     4     8     4     3
   95   101     4     8     3     2
   96   194     4     5     2     2
   97   244     4     8     4     2
   98   284     4     9     2     2
   99    82     4     8     5     3
  100   133     4     8     1     2
  101    45     4     8     3     2
  102   188     4     5     4     2
  103    75     4     9     2     2
  104    41     4     7     1     2
  105   245     4     9     4     2
  106   291     4     7     3     1
  107   228     4     9     5     2
  108   209     4     8     3     1
  109   141     4     7     2     2
  110   100     4     5     4     2
  111   180     4     5     5     2
  112   132     4     8     4     1
  113    28     4     9     2     1
  114   253     4     7     3     2
  115   194     4     9     3     3
  116   223     4     9     4     1
  117   240     5    10     2     2
  118   219     5     9     4     1
  119   259     5     6     2     2
  120   135     5     9     4     1
  121   146     5     7     2     1
  122   122     5     6     1     2
  123   207     5     7     5     3
  124    40     5     9     3     2
  125   203     5     9     2     2
  126   209     5    10     1     2
  127   129     5     8     5     1
  128    68     5     9     2     1
  129   105     5    10     5     3
  130    29     5     6     2     1
  131   256     5     7     1     1
  132   216     5     6     2     2
  133    35     5     6     2     1
  134   128     5     9     5     3
  135    32     5     8     3     1
  136   299     5     7     3     3
  137    99     5    10     2     1
  138   269     5    10     4     2
  139   189     5     7     1     2
  140   119     5    10     5     1
  141   167     5    10     5     2
  142   120     5     9     3     2
  143   120     5     9     2     1
  144    93     5     7     4     3
  145   228     5     7     1     1
  146   261     5    10     5     3
  147   272     5     7     4     3
  148   257     5     6     1     1
  149   269     5     9     1     2
  150   262     5    10     2     2
  151   240     5     6     5     1
  152   183     5     9     5     2
  153   148     5     9     2     2
  154    81     5     6     5     1
  155    44     5    10     3     2
  156   156     6     7     2     1
  157   263     6    10     4     1
  158    48     6     8     5     3
  159   170     6    10     3     3
  160    45     6    10     1     1
  161   242     6     8     3     3
  162    66     6    11     3     1
  163   174     6    10     3     2
  164    22     6     9     3     3
  165   258     6     7     3     2
  166   192     6    11     3     3
  167    86     6     9     3     2
  168   286     6     7     4     2
  169   167     6     9     5     3
  170   199     6    10     4     3
  171   133     6     9     5     3
  172   248     6     9     4     3
  173    69     6     7     2     2
  174    44     6     7     5     2
  175    64     6     7     1     2
  176   226     6     8     3     3
  177    84     6    10     4     3
  178   115     6     9     1     1
  179   186     6     8     1     2
  180   127     6    10     1     2
  181   142     6     9     3     2
  182   246     6     9     4     3
  183    59     6    11     3     2
  184   253     6     8     2     2
  185   189     6    11     4     3
  186    73     6     8     1     2
  187   117     6     7     5     3
  188    45     6     8     3     2
  189   221     6     7     4     1
  190    50     6    11     4     3
  191    37     7    11     2     2
  192    78     7    12     3     1
  193    92     7     9     3     2
  194   235     7    12     2     2
  195    37     7     9     1     2
  196   158     7    11     5     1
  197    24     7     9     3     2
  198   293     7     8     5     2
  199   300     7    10     2     2
  200    23     7     9     2     1
